,channel 1,channel 2,channel 3,channel 4,channel 5,channel 6,channel 7,channel 8,channel 9,channel 10,channel 11,channel 12,channel 13,channel 14,channel 15,channel 16,channel 17,channel 18
0,29,83,130,150,46,28,28,25,0.56146240234375,0.4903564453125,0.24212646484375,-0.6209716796875,-0.89501953125,0.2158203125,0.3564453125,-10.3125,3.0,7.625
0,30,83,149,139,53,28,31,27,0.5625,0.49053955078125,0.24334716796875,-0.619384765625,-0.89208984375,0.220703125,0.35498046875,-9.0625,4.5,7.625
0,29,69,148,131,50,26,29,28,0.5638427734375,0.4906005859375,0.244873046875,-0.6175537109375,-0.87939453125,0.22705078125,0.3564453125,-11.4375,5.75,7.875
0,30,73,134,138,50,25,28,28,0.56500244140625,0.49078369140625,0.2464599609375,-0.61572265625,-0.87841796875,0.22802734375,0.35595703125,-11.0625,7.0,7.4375
0,32,78,152,119,50,23,28,28,0.56591796875,0.49127197265625,0.24774169921875,-0.61395263671875,-0.8896484375,0.25146484375,0.3583984375,-8.875,7.0625,5.9375
0,31,77,156,117,45,23,29,26,0.566650390625,0.49188232421875,0.2491455078125,-0.6123046875,-0.90869140625,0.2685546875,0.349609375,-8.5,7.0,4.1875
0,34,78,143,150,53,25,27,25,0.56695556640625,0.49237060546875,0.250732421875,-0.61090087890625,-0.90869140625,0.24951171875,0.33349609375,-7.75,6.3125,2.375
0,37,81,137,163,55,25,28,24,0.566650390625,0.49334716796875,0.251708984375,-0.6099853515625,-0.89453125,0.25732421875,0.34130859375,-1.75,6.375,0.1875
0,38,77,150,158,54,25,27,26,0.56549072265625,0.49493408203125,0.25274658203125,-0.609375,-0.9208984375,0.27099609375,0.32568359375,2.4375,7.8125,-3.375
0,37,74,144,186,61,27,26,26,0.56427001953125,0.49566650390625,0.25433349609375,-0.6092529296875,-0.92919921875,0.2099609375,0.33740234375,0.3125,6.1875,-4.0625
0,39,78,144,193,64,26,23,26,0.5628662109375,0.4967041015625,0.2547607421875,-0.6094970703125,-0.89306640625,0.18603515625,0.32666015625,6.9375,3.25,-1.625
0,33,68,139,174,49,26,23,25,0.56201171875,0.49774169921875,0.25482177734375,-0.60943603515625,-0.8564453125,0.1982421875,0.27978515625,5.25,0.125,1.0625
0,32,61,143,179,51,28,22,26,0.56182861328125,0.4979248046875,0.2552490234375,-0.6092529296875,-0.81494140625,0.16455078125,0.27001953125,-0.25,-1.25,2.75
0,31,89,139,185,53,27,21,23,0.561279296875,0.49853515625,0.25531005859375,-0.6092529296875,-0.80322265625,0.16015625,0.28271484375,4.125,-0.3125,3.0
0,30,85,125,156,44,26,22,23,0.5604248046875,0.49981689453125,0.25421142578125,-0.6094970703125,-0.833984375,0.20263671875,0.3037109375,10.6875,-1.0625,2.8125
0,27,84,125,153,41,27,22,24,0.55987548828125,0.50091552734375,0.25274658203125,-0.60968017578125,-0.8564453125,0.244140625,0.3076171875,9.375,-3.625,3.0625
0,27,83,116,145,39,22,21,24,0.5594482421875,0.5018310546875,0.2510986328125,-0.6099853515625,-0.87451171875,0.27294921875,0.32861328125,9.25,-4.75,2.25
0,26,89,116,131,37,19,21,21,0.55877685546875,0.50250244140625,0.2493896484375,-0.61077880859375,-0.890625,0.2802734375,0.35986328125,10.5,-4.625,-0.625
0,30,101,133,138,41,23,23,24,0.55743408203125,0.5032958984375,0.2476806640625,-0.612060546875,-0.92431640625,0.27783203125,0.376953125,13.75,-5.125,-3.375
0,30,102,120,125,41,23,23,23,0.555908203125,0.5040283203125,0.2457275390625,-0.61358642578125,-0.94775390625,0.2685546875,0.390625,15.6875,-6.0,-3.375
0,32,105,115,116,42,28,25,24,0.55487060546875,0.50433349609375,0.2440185546875,-0.614990234375,-0.9365234375,0.25927734375,0.39697265625,12.5625,-6.5625,-1.875
0,33,106,126,129,43,32,29,25,0.55438232421875,0.50421142578125,0.24285888671875,-0.615966796875,-0.89404296875,0.23876953125,0.37109375,6.9375,-6.8125,-0.4375
0,32,100,122,131,44,33,30,25,0.5540771484375,0.5037841796875,0.24224853515625,-0.6168212890625,-0.85400390625,0.193359375,0.33447265625,3.8125,-7.0,0.9375
0,30,58,118,131,45,31,29,26,0.5537109375,0.50408935546875,0.2410888671875,-0.61737060546875,-0.7978515625,0.18505859375,0.310546875,7.5625,-5.25,3.6875
0,31,67,118,142,43,30,31,25,0.552978515625,0.50531005859375,0.23931884765625,-0.61773681640625,-0.79345703125,0.2314453125,0.341796875,12.875,-1.0,3.3125
0,31,64,129,149,41,25,29,26,0.55169677734375,0.5068359375,0.23797607421875,-0.61810302734375,-0.85888671875,0.26318359375,0.3740234375,13.8125,2.625,-0.3125
0,30,85,125,139,41,23,26,25,0.55059814453125,0.5079345703125,0.2369384765625,-0.61859130859375,-0.88916015625,0.27685546875,0.4091796875,11.4375,3.25,-1.8125
0,32,88,149,133,41,24,24,26,0.5496826171875,0.5086669921875,0.23614501953125,-0.619140625,-0.89990234375,0.28125,0.4072265625,8.875,1.625,-2.25
0,31,90,159,136,35,26,25,26,0.54925537109375,0.50872802734375,0.2354736328125,-0.61968994140625,-0.90234375,0.2666015625,0.38720703125,5.0,-2.375,-1.0625
0,31,84,162,126,41,29,22,26,0.5491943359375,0.50848388671875,0.23480224609375,-0.6202392578125,-0.87060546875,0.24267578125,0.35888671875,2.75,-4.75,0.875
0,30,79,156,114,39,29,24,26,0.5489501953125,0.508544921875,0.23382568359375,-0.62078857421875,-0.84619140625,0.244140625,0.353515625,5.375,-4.3125,1.1875
0,30,55,154,125,38,29,24,26,0.54840087890625,0.5089111328125,0.2327880859375,-0.621337890625,-0.86181640625,0.25244140625,0.3515625,7.25,-3.5,-0.0625
0,30,51,132,132,39,26,23,26,0.54766845703125,0.50921630859375,0.23199462890625,-0.62200927734375,-0.86376953125,0.25927734375,0.3583984375,6.625,-2.5625,-1.5625
0,29,42,100,119,40,28,24,23,0.5467529296875,0.5096435546875,0.23138427734375,-0.6226806640625,-0.8701171875,0.2509765625,0.36083984375,7.4375,-1.625,-2.25
0,28,37,91,120,35,26,24,24,0.5457763671875,0.510009765625,0.2305908203125,-0.62353515625,-0.87548828125,0.2470703125,0.3828125,8.6875,-1.3125,-2.25
0,27,36,95,149,49,26,24,22,0.54449462890625,0.51055908203125,0.2298583984375,-0.62445068359375,-0.90234375,0.26123046875,0.38134765625,9.75,-1.25,-4.1875
0,30,45,116,165,52,26,25,26,0.5426025390625,0.51153564453125,0.22930908203125,-0.62548828125,-0.923828125,0.2783203125,0.34912109375,11.0,-1.0625,-7.125
0,31,48,115,208,78,32,29,26,0.54083251953125,0.51220703125,0.22900390625,-0.62664794921875,-0.87841796875,0.2431640625,0.34912109375,9.875,-0.75,-6.6875
0,31,48,111,257,79,29,28,29,0.5377197265625,0.51385498046875,0.227783203125,-0.62841796875,-0.9365234375,0.2802734375,0.35205078125,20.4375,-1.25,-11.0625
0,31,48,111,295,87,31,30,30,0.5338134765625,0.51507568359375,0.22711181640625,-0.6309814453125,-0.9404296875,0.25537109375,0.3017578125,20.0625,-5.3125,-17.125
0,30,46,98,295,82,30,30,32,0.53009033203125,0.51519775390625,0.22650146484375,-0.63427734375,-0.88720703125,0.21044921875,0.29931640625,17.8125,-10.375,-18.75
0,29,38,66,282,83,39,29,30,0.5250244140625,0.5146484375,0.2255859375,-0.63916015625,-0.91943359375,0.17138671875,0.3115234375,24.0,-16.75,-25.9375
0,27,32,63,257,64,86,25,29,0.5185546875,0.51361083984375,0.2236328125,-0.64599609375,-0.88916015625,0.13427734375,0.345703125,34.0625,-23.0625,-33.125
0,27,34,73,201,63,238,24,26,0.51031494140625,0.51141357421875,0.22119140625,-0.65509033203125,-0.84521484375,0.05712890625,0.39013671875,43.3125,-29.75,-42.875
0,30,35,68,173,52,275,21,46,0.4989013671875,0.509521484375,0.21826171875,-0.66619873046875,-0.732421875,-0.017578125,0.32958984375,58.5,-33.1875,-56.8125
0,51,88,77,175,47,320,20,54,0.4844970703125,0.5086669921875,0.213623046875,-0.67889404296875,-0.57861328125,0.044921875,0.28369140625,75.6875,-33.4375,-73.5
0,58,116,91,173,42,330,36,85,0.4681396484375,0.50799560546875,0.20904541015625,-0.692138671875,-0.59423828125,0.04443359375,0.3642578125,83.5,-27.625,-82.75
0,132,135,98,161,33,352,40,90,0.44873046875,0.51025390625,0.20050048828125,-0.7056884765625,-0.80126953125,0.087890625,0.51318359375,113.9375,-27.875,-84.875
0,177,151,90,157,33,287,42,101,0.427734375,0.5159912109375,0.1844482421875,-0.7188720703125,-0.9306640625,0.17578125,0.541015625,156.5,-30.5625,-65.25
0,180,156,89,114,30,591,43,95,0.40814208984375,0.521240234375,0.16461181640625,-0.73114013671875,-0.9423828125,0.24267578125,0.4462890625,165.125,-42.0625,-47.1875
0,177,137,80,70,32,654,53,91,0.38897705078125,0.52716064453125,0.1439208984375,-0.74169921875,-0.8583984375,0.34033203125,0.3408203125,166.625,-37.8125,-40.125
0,177,117,60,58,34,671,52,123,0.37188720703125,0.53515625,0.1243896484375,-0.74822998046875,-0.88818359375,0.38037109375,0.27880859375,156.4375,-16.9375,-24.1875
0,134,98,42,55,47,680,63,174,0.35894775390625,0.54315185546875,0.10845947265625,-0.75128173828125,-0.876953125,0.4287109375,0.263671875,125.1875,-1.6875,-10.8125
0,71,73,44,69,53,696,73,175,0.351318359375,0.55084228515625,0.0965576171875,-0.7508544921875,-0.8671875,0.43115234375,0.25,83.3125,7.625,-2.6875
0,68,61,43,68,61,449,78,177,0.3477783203125,0.5570068359375,0.08990478515625,-0.748779296875,-0.90234375,0.416015625,0.2626953125,45.3125,15.5,3.125
0,70,63,46,71,64,311,74,181,0.3472900390625,0.5616455078125,0.08734130859375,-0.745849609375,-0.95654296875,0.36572265625,0.3037109375,16.5,19.625,8.4375
0,72,62,45,71,65,263,71,151,0.34912109375,0.56439208984375,0.087890625,-0.74285888671875,-0.9873046875,0.29296875,0.34033203125,-5.0625,19.0,13.3125
0,67,54,43,62,55,192,60,85,0.35186767578125,0.56561279296875,0.08831787109375,-0.74053955078125,-0.94482421875,0.2353515625,0.365234375,-8.375,12.4375,18.25
0,60,54,40,45,48,103,47,72,0.35369873046875,0.56561279296875,0.08795166015625,-0.73974609375,-0.9150390625,0.1669921875,0.4072265625,-1.0625,4.5,17.375
0,55,53,39,44,42,78,38,68,0.3538818359375,0.5650634765625,0.0850830078125,-0.74041748046875,-0.85107421875,0.14794921875,0.4140625,15.0625,-5.25,15.1875
0,52,62,42,51,40,81,35,60,0.352294921875,0.563232421875,0.080322265625,-0.74310302734375,-0.7939453125,0.15185546875,0.4443359375,27.875,-16.9375,8.375
0,56,63,43,52,55,71,49,70,0.3492431640625,0.5609130859375,0.07342529296875,-0.7469482421875,-0.73681640625,0.2041015625,0.43505859375,39.8125,-26.3125,2.375
0,56,64,45,61,60,58,50,70,0.34503173828125,0.56011962890625,0.066162109375,-0.750244140625,-0.7109375,0.2294921875,0.34521484375,45.4375,-23.5,-1.5
0,55,63,40,78,63,44,50,69,0.34088134765625,0.5604248046875,0.059326171875,-0.75244140625,-0.70361328125,0.26904296875,0.3046875,43.3125,-16.6875,-2.375
0,52,74,43,85,62,43,51,66,0.33721923828125,0.56231689453125,0.052978515625,-0.753173828125,-0.7255859375,0.314453125,0.2685546875,40.75,-7.3125,-0.5
0,49,59,36,78,63,37,54,98,0.33447265625,0.5654296875,0.04742431640625,-0.75244140625,-0.7705078125,0.35400390625,0.2353515625,34.9375,1.375,2.875
0,31,54,34,76,51,35,46,88,0.3331298828125,0.56951904296875,0.04339599609375,-0.75018310546875,-0.7587890625,0.376953125,0.16064453125,23.0625,9.3125,6.0
0,32,72,51,69,43,39,53,88,0.33355712890625,0.5751953125,0.0408935546875,-0.74578857421875,-0.69970703125,0.44091796875,0.111328125,11.3125,24.0625,8.375
0,34,78,53,48,45,42,56,90,0.3359375,0.580078125,0.041015625,-0.74090576171875,-0.7861328125,0.4267578125,0.22509765625,-4.6875,32.875,11.5625
0,32,81,57,49,54,42,55,100,0.338623046875,0.58428955078125,0.04437255859375,-0.73614501953125,-0.85009765625,0.37255859375,0.2060546875,-19.875,33.6875,6.8125
0,31,80,59,66,58,53,53,93,0.34344482421875,0.58685302734375,0.048095703125,-0.73162841796875,-0.87646484375,0.5107421875,0.2431640625,-33.5,28.3125,5.8125
0,32,96,71,90,84,64,53,94,0.352783203125,0.5860595703125,0.05535888671875,-0.727294921875,-0.93212890625,0.56396484375,0.28662109375,-69.8125,20.5,9.375
0,83,90,103,169,113,67,66,133,0.3642578125,0.58251953125,0.068359375,-0.723388671875,-0.95751953125,0.42041015625,0.32177734375,-101.875,20.625,10.0
0,88,89,139,248,193,141,88,133,0.3763427734375,0.57806396484375,0.08233642578125,-0.71929931640625,-1.02392578125,0.1796875,0.330078125,-108.3125,19.375,13.0
0,92,97,172,296,236,153,117,160,0.38519287109375,0.574951171875,0.0958251953125,-0.7154541015625,-1.0234375,0.08935546875,0.38720703125,-86.9375,26.5,14.875
0,93,101,175,302,246,162,187,163,0.38818359375,0.5765380859375,0.1019287109375,-0.711669921875,-1.09228515625,0.07666015625,0.384765625,-26.9375,30.9375,19.5625
0,98,106,188,309,246,161,197,174,0.38897705078125,0.5821533203125,0.10223388671875,-0.70660400390625,-1.08642578125,0.17626953125,0.3232421875,9.0625,37.1875,29.25
0,66,121,181,303,247,166,199,148,0.38946533203125,0.58746337890625,0.0972900390625,-0.70263671875,-1.142578125,0.28271484375,0.37060546875,30.4375,23.625,38.125
0,59,120,167,256,195,115,195,149,0.3905029296875,0.5894775390625,0.09466552734375,-0.70074462890625,-1.119140625,0.2451171875,0.38916015625,14.625,10.25,28.75
0,58,112,144,231,148,101,188,151,0.39178466796875,0.5880126953125,0.09405517578125,-0.70135498046875,-1.0576171875,0.18505859375,0.4775390625,2.1875,-1.5,17.9375
0,61,112,172,315,161,83,169,156,0.392578125,0.586669921875,0.0909423828125,-0.70245361328125,-1.00341796875,0.20556640625,0.462890625,14.1875,-8.125,21.0625
0,61,130,219,349,181,100,173,154,0.39300537109375,0.5865478515625,0.08636474609375,-0.70281982421875,-0.96923828125,0.26318359375,0.42724609375,21.375,-5.75,22.8125
0,61,131,222,342,191,91,167,157,0.3912353515625,0.58935546875,0.078369140625,-0.702392578125,-1.03662109375,0.33984375,0.36865234375,46.3125,-2.5625,26.3125
0,64,142,269,383,192,86,164,160,0.3897705078125,0.595947265625,0.066162109375,-0.698974609375,-1.02734375,0.4892578125,0.2314453125,63.625,5.5,42.1875
0,63,170,289,387,203,87,155,125,0.39306640625,0.60308837890625,0.05426025390625,-0.69195556640625,-0.9423828125,0.61767578125,0.15087890625,42.3125,16.3125,60.5
0,63,185,280,318,191,90,99,96,0.4017333984375,0.60821533203125,0.04541015625,-0.68310546875,-0.88134765625,0.77392578125,0.130859375,3.9375,20.25,65.8125
0,56,168,238,272,193,67,68,75,0.4158935546875,0.60870361328125,0.04345703125,-0.67425537109375,-0.8603515625,0.76806640625,0.125,-52.9375,16.3125,63.3125
0,84,163,234,292,252,78,59,75,0.43450927734375,0.60223388671875,0.0499267578125,-0.66778564453125,-0.791015625,0.5654296875,0.19873046875,-108.0,7.4375,61.0
0,167,168,196,267,266,82,50,75,0.45269775390625,0.59552001953125,0.05859375,-0.6610107421875,-0.7021484375,0.27587890625,0.23193359375,-114.0,13.9375,56.375
0,181,146,160,236,256,78,51,96,0.46429443359375,0.5926513671875,0.0640869140625,-0.655029296875,-0.72509765625,0.1904296875,0.26904296875,-64.8125,21.4375,52.0
0,182,126,143,238,248,73,49,97,0.4722900390625,0.59271240234375,0.065185546875,-0.64910888671875,-0.7314453125,0.2841796875,0.26708984375,-30.375,20.875,50.0
0,186,119,136,233,229,69,54,98,0.48089599609375,0.5938720703125,0.06396484375,-0.641845703125,-0.66796875,0.46875,0.2177734375,-26.0,21.8125,51.9375
0,179,138,136,182,139,59,61,115,0.49005126953125,0.59466552734375,0.06573486328125,-0.6339111328125,-0.6533203125,0.4404296875,0.17431640625,-40.9375,28.25,47.25
0,111,126,105,148,119,66,105,113,0.49786376953125,0.594970703125,0.07000732421875,-0.6270751953125,-0.65966796875,0.39111328125,0.1953125,-45.125,31.5,34.125
0,114,149,101,142,135,67,110,135,0.504638671875,0.59356689453125,0.07635498046875,-0.6221923828125,-0.720703125,0.412109375,0.19970703125,-52.8125,24.0625,18.0
0,123,152,105,131,184,77,209,361,0.51141357421875,0.59063720703125,0.08642578125,-0.6181640625,-0.75830078125,0.45654296875,0.22509765625,-70.5,27.3125,0.5
0,121,234,153,132,193,78,221,385,0.5177001953125,0.588623046875,0.09564208984375,-0.6134033203125,-0.76171875,0.46142578125,0.2421875,-63.125,31.1875,3.75
0,116,233,149,138,199,75,228,382,0.52215576171875,0.58953857421875,0.10186767578125,-0.6077880859375,-0.82763671875,0.58642578125,0.20166015625,-42.0,33.25,6.3125
0,111,241,161,115,206,66,217,384,0.5267333984375,0.59130859375,0.10711669921875,-0.6011962890625,-0.794921875,0.5322265625,0.1259765625,-38.5625,33.1875,15.9375
0,87,231,166,133,210,122,273,442,0.5306396484375,0.5933837890625,0.114013671875,-0.5943603515625,-0.865234375,0.46240234375,0.14111328125,-38.6875,40.6875,14.9375
0,84,233,165,136,179,128,353,349,0.53472900390625,0.59490966796875,0.11962890625,-0.5880126953125,-0.97900390625,0.4482421875,0.30078125,-30.5625,40.5625,23.3125
0,95,253,162,134,166,129,362,330,0.539306640625,0.5963134765625,0.12158203125,-0.58197021484375,-0.8955078125,0.49267578125,0.23486328125,-22.5,25.4375,31.0
0,132,269,178,171,200,133,377,337,0.54266357421875,0.597412109375,0.120849609375,-0.57794189453125,-0.88037109375,0.5,0.26611328125,-7.9375,12.1875,29.6875
0,141,272,216,176,211,136,382,339,0.5426025390625,0.60174560546875,0.1175537109375,-0.57415771484375,-0.85546875,0.41845703125,0.27197265625,24.5,17.75,32.625
0,160,305,259,194,289,87,349,250,0.5411376953125,0.60693359375,0.11590576171875,-0.57037353515625,-0.8740234375,0.31396484375,0.17578125,25.375,21.5625,30.5
0,180,306,265,223,369,85,210,164,0.53955078125,0.61328125,0.113525390625,-0.5655517578125,-0.83056640625,0.412109375,0.12646484375,27.875,25.4375,29.625
0,182,241,244,226,371,86,181,148,0.54034423828125,0.61688232421875,0.11376953125,-0.560791015625,-0.71875,0.4208984375,0.13037109375,3.25,25.25,21.6875
0,155,210,227,211,353,81,137,142,0.54193115234375,0.6187744140625,0.11590576171875,-0.5567626953125,-0.55859375,0.4462890625,0.1396484375,-10.3125,26.0625,7.0625
0,188,205,180,268,391,106,351,175,0.541015625,0.6214599609375,0.1207275390625,-0.5535888671875,-0.63623046875,0.451171875,0.1298828125,-7.375,33.8125,-10.0625
0,182,157,119,255,343,128,457,391,0.539794921875,0.62408447265625,0.12640380859375,-0.55059814453125,-0.75537109375,0.5244140625,0.15380859375,-8.8125,36.125,-15.25
0,163,193,119,239,257,135,534,443,0.53948974609375,0.62615966796875,0.13238525390625,-0.54705810546875,-0.8017578125,0.61181640625,0.140625,-16.3125,36.0625,-15.625
0,170,260,155,245,410,160,594,494,0.5367431640625,0.62884521484375,0.1376953125,-0.54541015625,-0.9111328125,0.5302734375,0.13330078125,-1.25,29.75,-18.0625
0,183,309,193,235,439,164,604,492,0.5333251953125,0.631591796875,0.1424560546875,-0.54437255859375,-1.00732421875,0.572265625,0.09423828125,2.0,23.5625,-19.5625
0,143,312,194,207,422,165,512,484,0.53271484375,0.63275146484375,0.14599609375,-0.54266357421875,-0.87548828125,0.4736328125,0.10693359375,-8.125,17.875,-4.6875
0,175,625,510,258,451,202,418,338,0.53033447265625,0.63409423828125,0.14971923828125,-0.5423583984375,-0.79931640625,0.40478515625,0.1044921875,0.1875,16.4375,-14.375
0,185,647,548,287,466,196,309,262,0.5257568359375,0.63800048828125,0.1549072265625,-0.54083251953125,-0.94677734375,0.47119140625,0.05712890625,8.625,31.6875,-20.0
0,174,622,539,350,450,216,237,287,0.52001953125,0.64190673828125,0.1605224609375,-0.54010009765625,-1.25048828125,0.46484375,0.09716796875,13.75,31.6875,-17.0625
0,164,605,530,377,468,217,237,360,0.51947021484375,0.6427001953125,0.16375732421875,-0.53875732421875,-1.0615234375,0.51318359375,0.1298828125,-6.375,16.3125,-3.3125
0,166,610,534,381,489,223,232,432,0.52020263671875,0.64324951171875,0.16522216796875,-0.536865234375,-0.75,0.50732421875,0.05908203125,-9.625,9.8125,-2.0
0,125,279,254,369,456,186,287,435,0.52130126953125,0.64276123046875,0.16766357421875,-0.53570556640625,-0.62548828125,0.41162109375,0.1357421875,-12.875,12.1875,-6.0625
0,127,195,153,350,456,184,345,535,0.51904296875,0.64501953125,0.16925048828125,-0.53466796875,-0.63916015625,0.3837890625,0.119140625,10.1875,19.6875,-8.75
0,131,189,158,368,401,182,360,500,0.518310546875,0.64605712890625,0.17047119140625,-0.53369140625,-0.64111328125,0.44580078125,0.17724609375,3.875,17.1875,-8.3125
0,131,218,162,557,396,215,347,452,0.51934814453125,0.64483642578125,0.1729736328125,-0.53338623046875,-0.525390625,0.42431640625,0.18310546875,-12.5,10.625,-14.25
0,163,235,163,628,391,205,350,392,0.5189208984375,0.64569091796875,0.17510986328125,-0.5321044921875,-0.45556640625,0.451171875,0.08642578125,-4.0625,16.125,-16.6875
0,157,261,160,631,451,209,324,415,0.51483154296875,0.64886474609375,0.1783447265625,-0.53106689453125,-0.66650390625,0.4365234375,0.03955078125,12.0,25.4375,-22.5
0,136,260,161,672,448,209,266,293,0.51092529296875,0.65179443359375,0.18145751953125,-0.53021240234375,-0.9013671875,0.50634765625,0.1123046875,13.5,26.6875,-18.9375
0,185,257,161,652,461,186,188,256,0.51068115234375,0.65252685546875,0.18505859375,-0.5283203125,-0.9462890625,0.5380859375,0.11572265625,-9.0625,22.1875,-10.0
0,342,221,149,507,445,169,274,271,0.51202392578125,0.65203857421875,0.19110107421875,-0.525390625,-0.880859375,0.4091796875,0.046875,-28.5,23.75,-7.0625
0,345,257,178,429,458,171,279,382,0.5115966796875,0.653564453125,0.1981201171875,-0.52130126953125,-0.8916015625,0.3740234375,-0.013671875,-21.6875,35.8125,-7.9375
0,360,229,167,477,456,158,260,354,0.51177978515625,0.65435791015625,0.20513916015625,-0.5174560546875,-1.07568359375,0.47998046875,0.064453125,-23.5625,36.625,-9.1875
0,368,228,169,453,458,157,254,342,0.513916015625,0.65167236328125,0.21368408203125,-0.5152587890625,-1.09814453125,0.38134765625,0.0927734375,-42.5,24.125,-11.3125
0,357,243,173,467,426,144,250,350,0.51556396484375,0.65087890625,0.220458984375,-0.51177978515625,-0.89111328125,0.341796875,0.048828125,-32.625,28.1875,-5.0
0,215,246,172,569,528,120,151,340,0.515625,0.65087890625,0.22723388671875,-0.5086669921875,-0.896484375,0.2900390625,0.03759765625,-23.8125,31.125,-6.3125
0,184,154,121,578,532,108,116,183,0.51519775390625,0.65093994140625,0.2337646484375,-0.50616455078125,-0.83935546875,0.302734375,0.0146484375,-20.9375,27.5,-11.625
0,205,147,131,575,537,115,106,170,0.513671875,0.65325927734375,0.23834228515625,-0.5025634765625,-0.7509765625,0.3876953125,-0.0400390625,-7.5625,31.625,-9.75
0,201,214,147,554,544,116,182,183,0.5115966796875,0.65618896484375,0.2427978515625,-0.49871826171875,-0.78662109375,0.47216796875,-0.0703125,-4.75,33.25,-13.5625
0,179,208,170,574,568,106,200,164,0.51092529296875,0.65625,0.24774169921875,-0.49688720703125,-0.9423828125,0.474609375,0.02587890625,-13.6875,22.9375,-17.1875
0,177,205,244,570,751,103,201,149,0.51214599609375,0.654296875,0.2515869140625,-0.49615478515625,-0.9521484375,0.4580078125,0.03759765625,-21.75,8.0,-12.8125
0,177,205,251,603,765,92,198,142,0.51226806640625,0.65380859375,0.25531005859375,-0.494873046875,-0.88134765625,0.35595703125,-0.02197265625,-15.25,11.9375,-7.4375
0,110,199,248,580,829,88,196,137,0.509033203125,0.65606689453125,0.25775146484375,-0.49395751953125,-0.94677734375,0.33251953125,-0.044921875,8.875,18.3125,-6.4375
0,84,110,237,622,844,82,125,100,0.50457763671875,0.6590576171875,0.25830078125,-0.49420166015625,-1.0166015625,0.3603515625,-0.06591796875,22.5,11.6875,-4.5625
0,76,83,225,666,843,83,89,87,0.50128173828125,0.66143798828125,0.2587890625,-0.494140625,-0.9404296875,0.3984375,-0.078125,15.9375,8.6875,-6.1875
0,65,68,148,681,653,83,74,142,0.49853515625,0.66375732421875,0.26019287109375,-0.4930419921875,-0.9384765625,0.4091796875,-0.103515625,8.8125,13.3125,-5.9375
0,61,63,148,719,632,95,66,144,0.49627685546875,0.664794921875,0.26226806640625,-0.492919921875,-1.0458984375,0.4189453125,-0.021484375,5.5,12.875,-10.125
0,65,73,159,788,513,113,75,143,0.49395751953125,0.6649169921875,0.2652587890625,-0.493408203125,-1.07373046875,0.345703125,-0.03564453125,1.0625,9.875,-11.5
0,64,72,164,820,486,120,77,149,0.49163818359375,0.6658935546875,0.26654052734375,-0.49371337890625,-1.03759765625,0.35498046875,-0.0048828125,8.8125,10.8125,-5.4375
0,76,69,146,787,440,122,67,143,0.48919677734375,0.667236328125,0.267578125,-0.4937744140625,-0.98779296875,0.35009765625,-0.04541015625,9.9375,9.5625,-4.5625
0,91,80,154,779,427,131,80,150,0.48681640625,0.66839599609375,0.2689208984375,-0.49383544921875,-0.86572265625,0.31298828125,-0.048828125,8.3125,9.8125,-7.125
0,91,77,148,850,501,149,83,159,0.48333740234375,0.66998291015625,0.27020263671875,-0.49444580078125,-0.84228515625,0.341796875,-0.02783203125,15.25,11.5625,-13.75
0,89,64,136,829,522,144,80,158,0.4803466796875,0.67138671875,0.27117919921875,-0.49481201171875,-0.8642578125,0.42431640625,-0.03076171875,13.8125,11.0625,-15.875
0,91,65,127,804,526,143,76,153,0.47906494140625,0.6708984375,0.27386474609375,-0.49530029296875,-0.8857421875,0.37109375,-0.0263671875,-2.6875,7.375,-17.0625
0,76,73,158,790,544,141,81,156,0.4786376953125,0.6688232421875,0.27813720703125,-0.49615478515625,-0.85595703125,0.2685546875,-0.01708984375,-14.25,5.1875,-19.1875
0,58,65,177,760,543,163,87,126,0.4754638671875,0.668701171875,0.2813720703125,-0.49749755859375,-0.82421875,0.29345703125,-0.06982421875,4.0,6.875,-23.6875
0,68,70,175,646,446,158,103,156,0.4710693359375,0.6697998046875,0.2843017578125,-0.49853515625,-0.85205078125,0.30810546875,-0.0869140625,12.4375,12.0625,-24.25
0,87,86,172,580,406,146,123,163,0.46575927734375,0.67132568359375,0.28717041015625,-0.49981689453125,-0.92919921875,0.31884765625,-0.11767578125,16.8125,12.625,-26.25
0,94,89,188,524,425,186,125,162,0.4615478515625,0.6717529296875,0.2904052734375,-0.5013427734375,-0.9150390625,0.2587890625,-0.08447265625,9.9375,9.6875,-24.0625
0,92,89,232,591,547,197,129,161,0.45831298828125,0.671142578125,0.2943115234375,-0.50286865234375,-0.87109375,0.30029296875,-0.06787109375,2.3125,8.0625,-29.8125
0,103,112,302,614,536,178,117,137,0.4541015625,0.6719970703125,0.29742431640625,-0.503662109375,-0.890625,0.3896484375,-0.1474609375,9.625,9.9375,-31.1875
0,99,113,324,662,581,173,102,76,0.4521484375,0.67083740234375,0.3037109375,-0.50323486328125,-0.97314453125,0.24951171875,-0.14111328125,-15.75,14.25,-26.875
0,97,152,454,790,934,183,75,63,0.448974609375,0.670166015625,0.30877685546875,-0.5037841796875,-0.92626953125,0.20068359375,-0.111328125,-4.375,13.125,-25.8125
0,98,167,495,866,1133,172,75,59,0.44635009765625,0.669921875,0.31402587890625,-0.5032958984375,-0.93017578125,0.19287109375,-0.126953125,-7.8125,17.0625,-21.3125
